Student_ID,Age,Gender,Field_of_Study,Skill_Level,IoT_Attendance_Rate,IoT_Practical_Score,IoT_Focus_Level,IoT_Engagement_Score,Employment_Preference,Match_Score,Confidence_Level
S0578,21,Other,IT,66,54.177716875534486,93.8761176066242,0.16802005219267857,0.19038178629703473,Technician,0.09382187239544315,0.9691808001480087
S0579,27,Other,Design,81,50.95644832186435,88.59546521817396,0.3547972896563887,0.36672190859379905,Data Analyst,0.5125839031325105,0.9570782308267506
S0580,22,Male,Business,90,58.28740884826104,74.98781314597501,0.3999830182935685,0.10580502485651422,IT Support,0.5641947917987453,0.7732105061800514
S0581,26,Male,Design,89,94.54277674915733,83.81330306543495,0.05739184368827355,0.6282065970930439,Nurse,0.4941576035518044,0.6781056586269346
S0582,25,Female,Engineering,45,62.07684208508409,61.88934821246792,0.5833072481842045,0.12137192454861967,Data Analyst,0.7318732530627201,0.5036364038470047
S0583,20,Male,Design,98,67.71356636086078,78.45793168592547,0.8843434279712875,0.9859341686249178,Business Analyst,0.3837912559068474,0.5304561134357635
S0584,18,Male,Engineering,54,55.26727422406666,67.97089546765342,0.15174291295305242,0.7806820746878623,Business Analyst,0.9449670636400761,0.7144195076486953
S0585,20,Female,Design,92,61.118065237408516,51.396168187453654,0.597808013401514,0.39023854958399506,Nurse,0.48180344253894136,0.6996630731957552
S0586,21,Male,IT,69,75.96122853901025,82.10429643263544,0.6647392049108463,0.5785639322793544,Technician,0.5712139096147976,0.5923569547849417
S0587,19,Male,IT,81,80.38763415478263,73.38787824092933,0.41933468041928834,0.9113418162164088,Designer,0.8255308233467494,0.6977400140158284
S0588,18,Female,IT,76,62.26761570831055,61.51729491721548,0.70109758736427,0.5540992803958261,Technician,0.27523610593112247,0.587325032727684
S0589,24,Female,IT,97,52.88660796125586,94.68035140471784,0.41073154349101204,0.17449848639795518,Data Analyst,0.07520202876280246,0.9243956263879203
S0590,25,Female,IT,76,69.55164345636993,41.256047069603994,0.5046372879774349,0.3787033555811593,Technician,0.7077839783624825,0.6490974389377995
S0591,24,Other,IT,81,61.71016854631671,58.94638907496976,0.00735304455442698,0.8431448650297454,Nurse,0.48301185554837867,0.799282175079155
S0592,22,Other,Engineering,99,60.9776961614901,43.412883866658795,0.6917201141346888,0.6442130159896179,Data Analyst,0.8965042509589948,0.7514215309995433
S0593,29,Female,Business,76,97.99314013567276,85.99163897329763,0.6613426789447244,0.6507243843338003,IT Support,0.9826800487224341,0.525941038796996
S0594,18,Female,Design,74,80.8150242962862,82.12644724682755,0.03840087732634456,0.8668214856884892,Technician,0.3991093505747292,0.971116859745583
S0595,24,Female,IT,62,77.8439221586048,59.88113312417902,0.3682501073951331,0.8939730574625047,Technician,0.41543901625966084,0.7636129891252417
S0596,24,Other,Engineering,45,70.78875517616609,80.53977413242438,0.9790318407916674,0.9197925717794363,Designer,0.40796260220572644,0.6625288216959077
S0597,26,Other,Engineering,43,71.44721667150722,63.756233571756994,0.4207365625686168,0.0948491932531561,Data Analyst,0.32455410973092613,0.5790632848165341
S0598,20,Male,Engineering,57,77.04525019190405,85.37522748534606,0.5019454051318417,0.5441260019631009,Business Analyst,0.7816870977663974,0.6692633173634179
S0599,26,Male,Business,99,84.82149035180535,67.25101976420237,0.9099301581597186,0.7405095212183186,Technician,0.7589957624907276,0.5102558015116947
S0600,18,Female,Design,48,85.10730480909147,64.73678366989994,0.7172618758657564,0.7569268451270138,Nurse,0.47864487055052485,0.6817790776741488
S0601,18,Other,Business,88,58.58469538527248,96.08379492929805,0.5820701311242236,0.6067162019700039,Technician,0.04466121637889875,0.7657429636522524
S0602,21,Other,Healthcare,68,75.00563760383135,55.05274599344202,0.7978046813410725,0.16678733518367417,Designer,0.3095593015130734,0.9359331229254724
S0603,26,Other,Engineering,52,70.5979047517051,47.22684039979393,0.8643662664559733,0.7974205539416643,IT Support,0.2923030465548375,0.8436872088488988
S0604,23,Female,Healthcare,98,93.52634831346921,75.07258679556749,0.45688807173726687,0.7201113335149457,Designer,0.8110872462002584,0.5557911565666207
S0605,28,Male,IT,86,81.57094606091883,98.15930873705074,0.4751083649318354,0.08613577154903629,Technician,0.08757557341617472,0.5738731622189805
S0606,20,Female,IT,91,76.62520332079909,62.6703528236312,0.3860509356518358,0.46380982467437626,Business Analyst,0.8056753790427041,0.7140616839091873
S0607,18,Male,Business,56,55.76973210894587,43.72220581772689,0.9667061400184606,0.17397739952180358,Technician,0.669183652199143,0.5978538758193939
S0608,21,Male,Design,84,80.28189446617057,60.358316038574046,0.6971662542903504,0.3374770457129719,Data Analyst,0.7324414591304492,0.5139248887913779
S0609,29,Female,Healthcare,71,55.860195284011674,70.3558992591735,0.0832230662080723,0.018081092205685434,Technician,0.4322131875850235,0.9025074400590352
S0610,26,Male,Design,87,66.8603287782876,49.71538039793282,0.8629596233130185,0.40032986841075824,Business Analyst,0.6797257960017582,0.509761285348997
S0611,20,Male,Business,61,57.14209824071659,79.48613308338952,0.4805599408362681,0.5498769211562105,Data Analyst,0.6090289447069158,0.915344802599007
S0612,29,Other,IT,43,84.60368235121845,99.86496334061204,0.06875390642248747,0.6195825928270868,Nurse,0.7689801952286295,0.5720519815164831
S0613,26,Male,Design,44,60.31260569180763,67.10436855888663,0.549717255163311,0.6634903451287101,Data Analyst,0.44676983446825214,0.9873392054035581
S0614,24,Female,Design,76,69.5929686594013,61.283713403812754,0.4171642789757021,0.83629131310246,Designer,0.4728256248963024,0.8019369559130951
S0615,29,Female,IT,80,94.78373888093893,64.042250010068,0.8777494048626249,0.21546290727573003,IT Support,0.6435762227398202,0.8674914858149477
S0616,21,Male,Healthcare,88,60.21581916994852,46.908770703712065,0.20399460360938737,0.12048182243846794,Designer,0.1080774936663883,0.5552418139840325
S0617,20,Other,IT,52,75.39025319793896,92.99641608557343,0.8264646094921829,0.8515371718979257,Data Analyst,0.4362444483643173,0.93105203672574
S0618,27,Other,Design,73,70.9635830583011,64.88953933128111,0.5576886911854527,0.1566128148926499,Nurse,0.9719508452598056,0.9195961714357692
S0619,22,Male,Healthcare,84,50.90620205228649,63.236464685490475,0.05461030321346905,0.9747600813361953,Technician,0.03755232006004561,0.8264963657708588
S0620,22,Male,Healthcare,61,89.63790567864064,79.58141637582847,0.9718453013254846,0.842538229398637,Data Analyst,0.3160047228663938,0.7511374322976937
S0621,20,Female,IT,92,53.452295315729984,66.52200525586741,0.5126152441031999,0.5008766058895991,Designer,0.31410981908937075,0.8607445865658363
S0622,29,Male,Design,98,73.71275104884768,78.89400812847077,0.2908768542315825,0.9814214249220252,Data Analyst,0.6334641192357726,0.502964107668439
S0623,26,Other,Business,62,78.03391474694749,43.68677740784725,0.4694068419892581,0.09737672910800421,Data Analyst,0.1058003594241399,0.7962203776992297
S0624,21,Male,Design,90,81.42132283072935,88.82340062333364,0.857857783517489,0.30306576117510164,Data Analyst,0.6285440308788611,0.9237030674646183
S0625,28,Female,Engineering,42,84.43158146539378,96.43023717276415,0.3049031243850635,0.6382244150406114,Nurse,0.09504024065161942,0.6784499435873774
S0626,22,Female,Business,81,62.663619176135754,78.92592316956316,0.19267639648670032,0.35000686847317874,Business Analyst,0.09495364741833101,0.5541446782414584
S0627,21,Female,Healthcare,73,50.49893883292247,97.27395573152864,0.12907124693088146,0.9283725519807918,Business Analyst,0.7281833571884823,0.710438624871603
S0628,22,Female,Business,71,86.17218311774559,49.0859388621978,0.29785939839021125,0.06562608817781757,Data Analyst,0.32413517383279633,0.8635522245292535
S0629,24,Female,Healthcare,84,76.78282996737893,68.64497136882122,0.7800480870400435,0.5494118320609646,Nurse,0.9774229477137478,0.5536506051853363
S0630,26,Male,Healthcare,90,91.80588516036244,76.10840403672684,0.4716263651952617,0.5908662673951145,Nurse,0.03735293643555493,0.6030242801064449
S0631,24,Male,Business,97,91.06941814503472,74.9041988452712,0.22748160369353998,0.6527281237772241,Data Analyst,0.4451066637179941,0.57377592341435
S0632,22,Male,Healthcare,88,92.16630838939416,64.08770674534259,0.1661849996097492,0.25566622333181444,Designer,0.11313593767402363,0.8984738777876125
S0633,27,Male,Healthcare,60,74.254732998977,60.28506456197569,0.3327294765103791,0.36456642751986446,Designer,0.35137896675810865,0.5314463112262434
S0634,27,Female,Engineering,85,66.68141979184328,47.609441353025126,0.9399243728857088,0.8436805296649776,IT Support,0.9982224506090506,0.8432932510572164
S0635,24,Other,Design,83,89.5779101295685,63.50454703373669,0.3430267125900244,0.19494276897015983,Data Analyst,0.8888425117385318,0.6832284603765957
S0636,27,Male,Design,60,72.56470565146275,49.759648906329105,0.9881240759546354,0.826867847173362,IT Support,0.048324408855396905,0.8778956214426512
S0637,22,Other,Engineering,83,59.17210982017173,84.0619405895331,0.4852304557653562,0.5626554229027424,Designer,0.5632558438256834,0.9821917093920188
S0638,20,Male,Business,50,92.74870097807371,52.529856129675395,0.17916391829015088,0.7621875111940821,Designer,0.6478223048244357,0.5572726497932412
S0639,24,Male,IT,78,94.12799383861736,43.51391831707203,0.8911400917935094,0.7136073662634715,Data Analyst,0.20953462395012568,0.6571925205337292
S0640,28,Other,IT,43,73.31548780700851,73.14196826903407,0.4603553731348269,0.207511495384879,IT Support,0.14510557339645025,0.9050627138594285
S0641,28,Female,IT,90,53.784986365489374,75.7137839631641,0.7096713435045244,0.5688127364338729,IT Support,0.9043811346655234,0.6330791930255882
S0642,19,Male,Engineering,40,69.39130449584655,92.31478367683033,0.9837115832091518,0.8677231528050924,Data Analyst,0.9688164414833766,0.6075602985230204
S0643,29,Male,Engineering,67,90.17688297313018,74.61889674506091,0.050175350319974,0.43211623680192934,IT Support,0.9918928573196418,0.9126889889344858
S0644,26,Male,Healthcare,63,95.08870142731143,60.72885122340674,0.09669455978756714,0.9665907702233167,Technician,0.7897617737346345,0.9935411820029851
S0645,27,Other,IT,74,60.17363712487979,88.18071289157923,0.7204567414627562,0.45221510010171806,Designer,0.6635020694052571,0.7784402950739828
S0646,27,Female,Business,52,53.348680601263574,72.41673359124526,0.281825003295472,0.14278563666788469,Business Analyst,0.3457302521929979,0.6390243741666697
S0647,29,Other,Business,86,93.86752265664194,44.7568170778715,0.18430139695009906,0.38943468007767323,Nurse,0.17139831232475244,0.6992829808000269
S0648,18,Other,IT,73,69.47024694894377,73.9510336187948,0.039361879819729495,0.9517024063905372,IT Support,0.0789805993662317,0.5850651636918045
S0649,23,Female,IT,50,77.08804821337816,94.48111272529974,0.021846711986201806,0.31972084933985423,IT Support,0.693297468551492,0.8809436394453762
S0650,24,Other,IT,75,98.40329060253794,63.778757529893234,0.7744856031197909,0.8680981598670628,Nurse,0.7847234151793583,0.886737008911384
S0651,25,Female,Engineering,90,53.328236395711144,57.779548113988,0.13443342736955,0.8812506816818898,IT Support,0.82645365245498,0.9375604961912472
S0652,27,Male,Engineering,56,82.41590037260478,48.608167421081205,0.4677206159711509,0.35018652433196107,Nurse,0.9137650033037986,0.5133012817982819
S0653,26,Female,Engineering,74,53.705271128743355,49.08673131612144,0.605896815179483,0.08325765805063212,Data Analyst,0.8799295636383736,0.7809906708131896
S0654,19,Male,Design,99,68.77344642332503,65.96628906050913,0.42835180056884625,0.7245579091588182,Technician,0.9997412722580926,0.6071277171715922
S0655,28,Other,Business,57,90.19072725967234,75.74078944969177,0.027106652336233106,0.311512299013986,Technician,0.24406401096725128,0.6704415077461785
S0656,27,Other,Business,79,71.67361163778172,44.8369243101761,0.7835015025879088,0.7829236142575724,Designer,0.7633076152122106,0.8924778076432538
S0657,19,Male,Healthcare,61,99.85911769514752,96.37411534150993,0.010513224541653488,0.4426548482604331,Business Analyst,0.5864595123747977,0.5960168261807481
S0658,22,Other,Engineering,96,77.9529642473301,85.30801704671175,0.761889894377484,0.48526674234262157,IT Support,0.2612451324535824,0.8191708752905449
S0659,22,Female,Design,63,66.05810763179767,75.19743509701976,0.8933044937881227,0.7779094067485368,Business Analyst,0.9819053222869428,0.8272830956117991
S0660,23,Male,Design,97,61.00556629523766,89.70632025633945,0.4328399210571723,0.3823633310616279,Data Analyst,0.8978981047742521,0.9770469574511503
S0661,20,Other,Business,58,67.52602671430809,44.8112054087268,0.5355424730977982,0.44312734532291453,Technician,0.12851566844411644,0.8875804642644685
S0662,25,Male,Engineering,76,68.62666368797754,68.61033266398746,0.47698339261765377,0.37619046876962214,Data Analyst,0.026158342323419848,0.9018175735768468
S0663,18,Female,Healthcare,78,53.43568388619805,77.8055876116998,0.3892086186234388,0.36734051527727996,Data Analyst,0.6883307623326769,0.7658003745089468
S0664,23,Female,Engineering,60,68.47870997133866,89.71917436709735,0.8874245353703603,0.5259465769014594,IT Support,0.6041306288565351,0.5933904035811853
S0665,21,Other,IT,47,73.21192598696125,87.00817360295606,0.8939335106699905,0.8087994445011507,Data Analyst,0.9358156241111459,0.7127816828591758
S0666,18,Female,Engineering,67,86.13688761194024,56.62415498280398,0.3358163646415345,0.36176831192256587,Technician,0.23400528716036983,0.7747447867559102
S0667,24,Male,IT,44,82.83647423608039,96.45281017355225,0.615069754014698,0.5242547205377367,Business Analyst,0.08438794789498705,0.8392096258568562
S0668,26,Female,IT,56,85.43828276145771,47.46075048585222,0.9269075621458641,0.6707273254426008,Technician,0.25921533377198647,0.8038545559159636
S0669,21,Male,Healthcare,76,50.418184093842854,92.50801711726913,0.9620584989413515,0.269439446303655,IT Support,0.01892764051146345,0.6969889144586218
S0670,21,Male,Business,75,60.8833699790268,98.25641497627711,0.5089590404220475,0.27752280490239256,Technician,0.035892751188932426,0.6326565534979207
S0671,23,Female,Engineering,93,83.08421441999283,50.62921139335754,0.4528248052843268,0.9334131270234548,Nurse,0.9148578059207596,0.5841154216018416
S0672,29,Other,IT,58,74.19946840898736,83.32396385222711,0.2786943159285258,0.7235345733310886,Business Analyst,0.3520165825018783,0.8469226931361331
S0673,20,Female,Engineering,66,50.2656737834173,42.417131126679905,0.95887187319041,0.5771866762233089,Nurse,0.41080900100968065,0.8226993371562425
S0674,29,Male,Business,92,90.22473212159112,64.3253695083493,0.14281430447286736,0.647720054420612,Nurse,0.01837165453810441,0.8436862328789033
S0675,23,Male,Business,73,88.64047866451688,70.97699795186044,0.579829576047725,0.029299443103418366,Designer,0.2705217801718466,0.6862637264013974
S0676,24,Female,Design,50,77.42095814967813,74.83871355457805,0.2825502675186389,0.6181029655616969,IT Support,0.804725983741431,0.6312039112853725
S0677,28,Other,Business,93,53.3231662888136,96.15623489491357,0.2790082903477966,0.5095088732242019,Data Analyst,0.6154909596667192,0.8798606643404627
S0678,27,Other,Healthcare,84,88.32575247662923,80.33504123765168,0.40496858737618846,0.5457496797794357,Nurse,0.7537806010864153,0.8868236975276671
S0679,27,Male,IT,86,79.1856793865682,68.87667707315421,0.9987929358156545,0.3594238268308171,Technician,0.44721374079378506,0.7278081869834203
S0680,20,Male,Design,51,89.09799885789795,88.58050217595336,0.054966306839822066,0.08147389771294189,Data Analyst,0.30972922175133,0.8059520423836621
S0681,24,Other,Healthcare,93,87.58734961979202,97.03196925726454,0.5785418182035315,0.19333923361205219,Technician,0.4828100933283703,0.6867598321158705
S0682,20,Female,Engineering,60,90.15010359789186,41.32396892093745,0.08257215803527718,0.9507447132126717,Technician,0.32307106840575117,0.8509736000599033
S0683,19,Male,IT,93,75.90040332023125,98.95127633536232,0.15452082999051897,0.40869956227093396,Data Analyst,0.838971096674068,0.9178607983239356
S0684,29,Male,Business,50,57.01622590967575,45.16792834382082,0.4395629417728987,0.46668315583086417,Data Analyst,0.2976737155928457,0.8441166386678247
S0685,27,Other,IT,78,83.55787366898443,88.86320675612568,0.5104601313464413,0.05270978985343899,Technician,0.6597636404530838,0.7562913134235683
S0686,21,Female,Engineering,67,81.02368925259853,56.82008515308475,0.258792408364524,0.03756622954398059,IT Support,0.13698222230952783,0.7293289797461852
S0687,29,Other,Design,44,87.11265935995436,47.930779465232305,0.3164571308744162,0.7171814470467577,Business Analyst,0.6868664937349099,0.8211598254878721
S0688,25,Female,Design,56,58.49405030253676,66.3913383828301,0.08696702025593306,0.5380946641211113,Designer,0.9132997116000338,0.8399054458006652
S0689,26,Female,Design,95,59.74875999501446,78.63739476685681,0.3032197838442505,0.5087059842162667,Business Analyst,0.6085831546399083,0.7793647217622695
S0690,24,Female,Business,59,94.52047586096643,62.8571107014085,0.9665584393805441,0.24312453042266868,IT Support,0.5598553800344772,0.8124711375536975
S0691,18,Male,Healthcare,80,87.49888992260354,43.27392449696194,0.9447073816724817,0.7447507316299222,Designer,0.9611182680216402,0.5482943412472661
S0692,20,Other,Healthcare,85,95.41142443501614,75.96766837952299,0.334878290136985,0.16823657910849188,Data Analyst,0.6273965553158464,0.9758827580711633
S0693,29,Other,IT,97,87.93576605819604,94.14419656664049,0.5708539362787616,0.18993474366102003,Designer,0.2595504332730826,0.895386531866017
S0694,26,Female,Business,51,79.8577652995151,62.992921956835104,0.9095953911109443,0.46071217134827547,Technician,0.2923910238477404,0.6869639348533919
S0695,29,Male,Design,45,82.70663685139368,52.97996665784962,0.0061838226408966745,0.2862798621119409,Business Analyst,0.7053066425359272,0.781406305476815
S0696,18,Male,Design,56,94.45639619700049,66.55464075596892,0.8106835703375919,0.24746298123314636,Designer,0.7354365938921863,0.5236622650682107
S0697,26,Other,Engineering,90,78.94033772559703,42.90176266292685,0.948369552788919,0.6452376445533317,Technician,0.3034962317890152,0.5206139069995301
S0698,25,Male,Engineering,58,81.61956621641937,89.22925506881649,0.09132573433355706,0.6509717452185445,IT Support,0.3453439779263302,0.6253991675559814
S0699,18,Male,Design,65,57.82383580018003,89.5804486570112,0.16144768603292103,0.8245170697999292,Designer,0.991056508739087,0.8448508211823116
S0700,23,Female,Design,87,73.69606100580513,75.2800278057777,0.9607463027713554,0.41770856697297587,Technician,0.10195254958027744,0.9260738739000058
S0701,22,Male,Business,83,85.81985559790495,61.18617333630337,0.5375401436403463,0.07308509102615024,IT Support,0.4046450284400993,0.7795929399899242
S0702,23,Female,Healthcare,83,63.54713491581827,87.987001866747,0.014196634471723701,0.2736663849214577,Data Analyst,0.062447531197507455,0.7660663697911763
S0703,27,Other,Engineering,91,60.112709026226746,73.28122148730203,0.25763199876352916,0.9800054631968169,IT Support,0.821078361998241,0.701154766895733
S0704,29,Male,Healthcare,71,65.69134041122078,89.55593851300097,0.4499436742688596,0.5962585752327021,IT Support,0.09234583894543225,0.5807989779790106
S0705,22,Other,Business,45,62.075031399641674,77.88752755498123,0.6929089110247677,0.7097370848010203,Business Analyst,0.6740073564627111,0.5591770506632938
S0706,23,Other,Design,94,60.745631851819795,87.06432839276783,0.7331603781367996,0.007357829625414536,Technician,0.05648342400348205,0.880339880610483
S0707,22,Male,Healthcare,97,71.24254214340435,75.9137795930656,0.9954215129254561,0.5182057321825209,Designer,0.6728550378096911,0.9637517756482878
S0708,28,Male,Design,75,95.3919256941767,64.84846409293998,0.287511199383759,0.03752865753180312,Business Analyst,0.8430369469277033,0.7291416081931366
S0709,29,Other,Design,77,75.35298233693591,97.47675159556826,0.5382201018684752,0.569230212091448,Nurse,0.39882152692405737,0.8297228293578192
S0710,22,Male,IT,50,59.39601904076615,72.46682949273068,0.533323547859605,0.9207708496360754,IT Support,0.5221264934321769,0.9572288254404706
S0711,21,Female,Healthcare,72,53.8485834690437,76.30537111243231,0.4056452594472375,0.9684191305004078,Nurse,0.4015417380052825,0.5450568164670723
S0712,20,Female,Healthcare,63,84.80780725689627,53.229258364884956,0.1691618938424202,0.5405526753889242,Business Analyst,0.3004887586326389,0.8852407265595149
S0713,20,Male,Design,62,69.13993822181939,77.53904736563659,0.9774565631838426,0.45820480525221596,Technician,0.8032634006271282,0.8084084421877875
S0714,21,Other,Business,54,91.09154732926797,74.29645896897662,0.8533171866665861,0.945017094248494,Business Analyst,0.2720025737309897,0.7993185894149306
S0715,26,Male,IT,66,82.97553843203852,51.090303876821494,0.4983330282942372,0.6736098319966951,Technician,0.722943424389447,0.6462702142407849
S0716,19,Male,Design,50,89.81207252706842,43.575225841188626,0.6032454226840298,0.06489927953840946,Technician,0.20619707925520225,0.8419466773888384
S0717,26,Other,Engineering,96,63.59730197092244,76.26155918288626,0.2272610535596623,0.46572557766749756,Data Analyst,0.24985379607832958,0.8973988774103883
S0718,18,Other,Engineering,90,84.6179461230529,85.82153616101922,0.5437870703917469,0.2402450184643039,IT Support,0.33646116257721226,0.5564290824718485
S0719,18,Female,IT,89,63.203099234685936,71.40408225532049,0.6949701331214758,0.46980432144868156,Business Analyst,0.5891563773937882,0.7667607154904919
S0720,22,Other,Business,56,96.95342397251457,53.606357519178744,0.5151670283865888,0.45546557200636173,Technician,0.4544223191595411,0.5506325904937048
S0721,23,Female,Design,90,81.81871407666873,79.9913186015821,0.9902851705849413,0.582144802814742,Business Analyst,0.7451448098278204,0.9362870096488223
S0722,23,Other,Healthcare,92,66.2255900087671,44.806343596576134,0.6113416562477262,0.35677049034925123,Business Analyst,0.2135673003361923,0.7538183613281737
S0723,20,Male,IT,53,63.47559311461363,66.51002228811728,0.37097371259216905,0.16427044945592806,Technician,0.010672287848834117,0.9039828446303787
S0724,24,Female,Business,66,59.54632925358217,49.80200550390521,0.7721520276158381,0.5037194345899563,Designer,0.77655747178522,0.6840428188331071
S0725,26,Female,Healthcare,57,84.7320479446864,51.067543063593,0.17046251158164205,0.8302028843457621,Nurse,0.8216493338800724,0.5625391134081628
S0726,28,Female,Engineering,67,60.935780649896365,52.13763694949222,0.38451581370626653,0.6640122280676023,IT Support,0.05948016310838955,0.5207496521928557
S0727,29,Male,Engineering,90,79.76516329637445,63.202423422638674,0.34695895037758584,0.33836786592521584,IT Support,0.6109075221583965,0.6407548103861878
S0728,27,Male,Healthcare,86,63.23175134626787,43.06901233722386,0.43180709510777726,0.9355230227588572,Designer,0.37820678387307793,0.6221168501820393
S0729,25,Male,IT,86,83.09844723969343,63.86760645574589,0.7817798259287263,0.9122075712491822,Data Analyst,0.7938956551945168,0.7801759870099809
S0730,23,Male,Engineering,43,90.74698642702697,70.70244682688205,0.48417303216340746,0.20934839938409877,Designer,0.8744145541964785,0.5108694190318537
S0731,29,Male,Design,46,88.90126215723265,68.99765709797951,0.7940144502659627,0.039417585120362975,Data Analyst,0.8510037667972491,0.7602852721495867
S0732,25,Female,Healthcare,84,88.04256654653909,62.96704602418244,0.5764889031398659,0.7413087083507622,Data Analyst,0.7772042473508521,0.6958858710060016
S0733,29,Male,Healthcare,74,59.3861202846126,90.34879648424516,0.34206943465755535,0.8276102613491533,Designer,0.26905222874216295,0.788561134957221
S0734,22,Female,Engineering,87,54.419247349225934,48.71960154523025,0.8099787436834724,0.9678645659513553,IT Support,0.8118896435683167,0.8512087640751823
S0735,25,Male,IT,48,84.94744142436929,70.34180462688244,0.23828967055309158,0.8898363940883107,Nurse,0.5334784759062927,0.8170459725399195
S0736,27,Other,Design,47,68.41736068971757,43.72248501739326,0.2243829797997955,0.6005347682064148,IT Support,0.05275661483209082,0.9923221846866832
S0737,29,Female,IT,91,71.61731132016736,44.269340732674586,0.5045029240548358,0.5300523392123808,IT Support,0.45693884989824896,0.5691326719384355
S0738,21,Other,Business,84,51.55745463966955,74.43195098062577,0.2608492459620889,0.02784105126258629,IT Support,0.9421579170299933,0.7148685044648893
S0739,27,Female,Business,56,62.97882246375246,73.96110549326926,0.009087034951216322,0.24665644684477783,Designer,0.8878593497355527,0.7124153683216556
S0740,25,Other,Engineering,56,51.6838201937232,92.68201077066742,0.6482975272988015,0.45961475173292643,Designer,0.10226428099711604,0.7085266018514603
S0741,27,Male,Engineering,88,93.95928863006239,73.4724205396044,0.511093821472398,0.6285039000835678,Designer,0.7441266857143702,0.8318991960213342
S0742,29,Male,Engineering,72,62.16983416092653,97.58746122429102,0.4455178144931612,0.5572518333184107,IT Support,0.8057928659582347,0.7449140302733612
S0743,19,Male,Business,71,77.8668584786504,42.92169090399579,0.9669685146183153,0.7426359896816905,Nurse,0.2713881882367648,0.7587162799064815
S0744,29,Female,IT,47,51.94896603305652,45.88046108684446,0.5711991839629137,0.27976693088704085,Data Analyst,0.4716085707410923,0.7161779960733823
S0745,29,Other,IT,58,83.3423695652829,42.643951694222885,0.8634315777893845,0.5649526076524732,Business Analyst,0.7109879414636829,0.9958497305092813
S0746,22,Male,Engineering,77,66.15136728770469,51.1166110200124,0.13945023620516017,0.08814224339079213,Data Analyst,0.4390414888211479,0.9637806744095211
S0747,26,Other,Design,42,94.89595934788329,72.4762066565007,0.5692064631294277,0.41366552358320696,Data Analyst,0.11279691886657695,0.6538620946821855
S0748,21,Other,IT,98,94.4059094467018,78.73433088564568,0.8679796267309029,0.750160832954601,Business Analyst,0.7058824446817216,0.5557969623833336
S0749,28,Male,Business,44,66.26453091808739,42.73510947692013,0.583105757279898,0.693400853429044,IT Support,0.9116386897353035,0.9198823620193015
S0750,23,Male,Healthcare,52,95.0480447845234,96.75825339073596,0.7180141781270015,0.990642737172179,Nurse,0.6524847284061576,0.9985851257128622
S0751,18,Other,Healthcare,86,99.80788367493895,90.52992259902285,0.3720435678122074,0.277891125987756,Nurse,0.7738007485690339,0.6463044470198227
S0752,26,Male,Healthcare,85,91.2707832061974,57.79674892942559,0.09244951703706661,0.49818929917397914,Data Analyst,0.3583625356578285,0.6788924629208831
S0753,18,Male,Design,70,92.24356738776146,44.63125181358808,0.4579002951270714,0.3295304137739967,Business Analyst,0.18319824512663485,0.9708165907426014
S0754,22,Male,Engineering,94,62.450436805454494,50.19322439314344,0.3944793908388575,0.44060311405917474,Technician,0.6427736616182925,0.8555647590015449
S0755,21,Female,Business,55,78.83511994288781,47.61666482529836,0.8670601823789473,0.8569501298693881,IT Support,0.3277712058412189,0.647819165889818
S0756,29,Other,Design,89,53.362795698368394,47.397026757936814,0.24399530235247224,0.6842090751884866,Data Analyst,0.8600735189897928,0.7905232456419575
S0757,20,Other,Business,71,54.745896841083486,71.11370131994403,0.9667342275351081,0.8824411913475817,Nurse,0.12262804997800658,0.972114789682128
S0758,23,Female,Business,61,99.94463060166453,54.75084654960402,0.9581381198044961,0.20351110833188646,Designer,0.4334636997331237,0.9059065534728893
S0759,19,Other,Engineering,68,66.33196247129555,61.488382991748665,0.2476316430714387,0.873361117841438,Designer,0.39672760046838584,0.8709163568643299
S0760,20,Male,Healthcare,61,87.40919560244231,99.37032000305935,0.3480519554773205,0.05976227417838442,Business Analyst,0.9380538535539297,0.8684981558635112
S0761,22,Other,Engineering,82,90.33325265134081,81.05885493552069,0.895555740873885,0.8885992804371524,Business Analyst,0.15313480060440388,0.5890101621461352
S0762,26,Male,Design,42,92.90116355036146,96.93884002282007,0.9666222208961075,0.3290737794607279,Data Analyst,0.009846825012010951,0.9123406196139683
S0763,19,Female,Design,93,99.88141487010782,48.55339330198694,0.44343910283604404,0.3145876334140665,Technician,0.23808521280711759,0.6380593162217291
S0764,27,Male,Design,49,62.07482426284339,62.92836848995415,0.3209970456408978,0.5120885766986639,Nurse,0.8202768597686545,0.9651833289507648
S0765,25,Other,Engineering,81,52.017541342984984,73.28390819694125,0.526094013251542,0.9406901877232318,Data Analyst,0.20932181604701705,0.6823199955068915
S0766,19,Other,Business,60,70.5595758997293,44.60548371332428,0.6877692063657348,0.04778136468140537,Technician,0.2408780637054827,0.9288301985211282
S0767,28,Other,Business,55,56.504033491447345,40.251246617677474,0.2734745153749798,0.3522309750707453,Business Analyst,0.1298988045368108,0.6331167472589008
S0768,22,Female,IT,51,51.12129445810275,80.22606002781505,0.7364731746190728,0.8565719886833357,Designer,0.7154362032765404,0.7572634682911202
S0769,24,Female,Design,41,68.0213413570743,78.50917100808613,0.051657357114641034,0.39605447743546673,IT Support,0.06917419050541718,0.5534426477445302
S0770,25,Other,Business,80,89.18691255376183,64.6473285999767,0.04929449276441644,0.199156897597067,Designer,0.3312083023285216,0.830059451498087
